dia;chuva_mm_min;chuva_mm_max;chuva_mm_mean;chuva_mm_sum;temp_c_min;temp_c_max;temp_c_mean;temp_c_sum;umidade_min;umidade_max;umidade_mean;umidade_sum;arquivo_origem;ano;mes;dia_num;estacao
2025-01-01;0.0;0.4;0.0166666666666666;0.4;19.0;29.0;22.866666666666664;548.8;40.0;88.0;70.83333333333333;1700.0;INMET_SE_SP_A701_SAO PAULO - MIRANTE_01-01-2025_A_30-09-2025.CSV;2025;1;1;Verao
2025-01-02;0.0;0.2;0.0083333333333333;0.2;19.3;30.7;24.5625;589.5;36.0;87.0;63.333333333333336;1520.0;INMET_SE_SP_A701_SAO PAULO - MIRANTE_01-01-2025_A_30-09-2025.CSV;2025;1;2;Verao
2025-01-03;0.0;12.0;0.5666666666666667;13.6;20.9;30.2;23.77916666666667;570.7;44.0;90.0;68.875;1653.0;INMET_SE_SP_A701_SAO PAULO - MIRANTE_01-01-2025_A_30-09-2025.CSV;2025;1;3;Verao
2025-01-04;0.0;0.4;0.0166666666666666;0.4;20.9;28.4;24.370833333333334;584.9;47.0;80.0;66.66666666666667;1600.0;INMET_SE_SP_A701_SAO PAULO - MIRANTE_01-01-2025_A_30-09-2025.CSV;2025;1;4;Verao
2025-01-05;0.0;0.4;0.0416666666666666;1.0;19.5;28.4;23.4375;562.5;42.0;87.0;70.125;1683.0;INMET_SE_SP_A701_SAO PAULO - MIRANTE_01-01-2025_A_30-09-2025.CSV;2025;1;5;Verao
2025-01-06;0.0;0.0;0.0;0.0;20.4;30.8;23.53333333333333;564.8;27.0;81.0;67.20833333333333;1613.0;INMET_SE_SP_A701_SAO PAULO - MIRANTE_01-01-2025_A_30-09-2025.CSV;2025;1;6;Verao
2025-01-07;0.0;5.4;0.3916666666666666;9.4;19.9;29.1;22.45;538.8;43.0;88.0;73.29166666666667;1759.0;INMET_SE_SP_A701_SAO PAULO - MIRANTE_01-01-2025_A_30-09-2025.CSV;2025;1;7;Verao
2025-01-08;0.0;1.4;0.1083333333333333;2.6;19.4;27.9;21.9375;526.5;50.0;85.0;73.79166666666667;1771.0;INMET_SE_SP_A701_SAO PAULO - MIRANTE_01-01-2025_A_30-09-2025.CSV;2025;1;8;Verao
2025-01-09;0.0;0.0;0.0;0.0;18.8;25.6;20.97083333333333;503.3;55.0;86.0;73.91666666666667;1774.0;INMET_SE_SP_A701_SAO PAULO - MIRANTE_01-01-2025_A_30-09-2025.CSV;2025;1;9;Verao
2025-01-10;0.0;0.2;0.0166666666666666;0.4;18.2;26.5;21.45833333333333;515.0;44.0;87.0;67.45833333333333;1619.0;INMET_SE_SP_A701_SAO PAULO - MIRANTE_01-01-2025_A_30-09-2025.CSV;2025;1;10;Verao
2025-01-11;0.0;0.0;0.0;0.0;16.3;27.7;21.1;506.4;37.0;83.0;65.54166666666667;1573.0;INMET_SE_SP_A701_SAO PAULO - MIRANTE_01-01-2025_A_30-09-2025.CSV;2025;1;11;Verao
2025-01-12;0.0;0.0;0.0;0.0;18.8;24.9;21.2125;509.1;50.0;81.0;68.16666666666667;1636.0;INMET_SE_SP_A701_SAO PAULO - MIRANTE_01-01-2025_A_30-09-2025.CSV;2025;1;12;Verao
2025-01-13;0.0;0.0;0.0;0.0;17.2;24.5;20.3875;489.3;48.0;80.0;65.83333333333333;1580.0;INMET_SE_SP_A701_SAO PAULO - MIRANTE_01-01-2025_A_30-09-2025.CSV;2025;1;13;Verao
2025-01-14;0.0;0.0;0.0;0.0;16.3;23.1;19.34583333333333;464.3;56.0;85.0;71.29166666666667;1711.0;INMET_SE_SP_A701_SAO PAULO - MIRANTE_01-01-2025_A_30-09-2025.CSV;2025;1;14;Verao
2025-01-15;0.0;0.0;0.0;0.0;18.6;28.4;22.104166666666668;530.5;47.0;80.0;67.91666666666667;1630.0;INMET_SE_SP_A701_SAO PAULO - MIRANTE_01-01-2025_A_30-09-2025.CSV;2025;1;15;Verao
2025-01-16;0.0;5.2;0.3583333333333334;8.600000000000001;20.6;29.4;23.541666666666668;565.0;50.0;91.0;72.79166666666667;1747.0;INMET_SE_SP_A701_SAO PAULO - MIRANTE_01-01-2025_A_30-09-2025.CSV;2025;1;16;Verao
2025-01-17;0.0;16.6;1.125;27.0;20.5;27.7;23.758333333333336;570.2;58.0;99.0;78.375;1881.0;INMET_SE_SP_A701_SAO PAULO - MIRANTE_01-01-2025_A_30-09-2025.CSV;2025;1;17;Verao
2025-01-18;0.0;0.4;0.0166666666666666;0.4;21.2;31.8;25.870833333333334;620.9;42.0;88.0;65.54166666666667;1573.0;INMET_SE_SP_A701_SAO PAULO - MIRANTE_01-01-2025_A_30-09-2025.CSV;2025;1;18;Verao
2025-01-19;0.0;4.6;0.1916666666666666;4.6;22.3;31.0;26.22083333333333;629.3;41.0;84.0;65.29166666666667;1567.0;INMET_SE_SP_A701_SAO PAULO - MIRANTE_01-01-2025_A_30-09-2025.CSV;2025;1;19;Verao
2025-01-20;0.0;0.0;0.0;0.0;22.1;31.1;26.516666666666666;636.4;41.0;77.0;60.91666666666666;1462.0;INMET_SE_SP_A701_SAO PAULO - MIRANTE_01-01-2025_A_30-09-2025.CSV;2025;1;20;Verao
2025-01-21;0.0;0.0;0.0;0.0;23.8;32.8;27.65;663.6;36.0;70.0;54.66666666666666;1312.0;INMET_SE_SP_A701_SAO PAULO - MIRANTE_01-01-2025_A_30-09-2025.CSV;2025;1;21;Verao
2025-01-22;0.0;12.0;0.5583333333333333;13.4;22.6;34.1;27.0125;648.3;27.0;88.0;59.54166666666666;1429.0;INMET_SE_SP_A701_SAO PAULO - MIRANTE_01-01-2025_A_30-09-2025.CSV;2025;1;22;Verao
2025-01-23;0.0;0.0;0.0;0.0;21.6;31.1;25.18260869565217;579.2;42.0;80.0;62.34782608695652;1434.0;INMET_SE_SP_A701_SAO PAULO - MIRANTE_01-01-2025_A_30-09-2025.CSV;2025;1;23;Verao
2025-01-24;0.0;82.0;5.225;125.4;19.3;31.9;23.96666666666667;575.2;37.0;100.0;73.5;1764.0;INMET_SE_SP_A701_SAO PAULO - MIRANTE_01-01-2025_A_30-09-2025.CSV;2025;1;24;Verao
2025-01-25;0.0;0.6;0.0333333333333333;0.8;20.4;31.9;25.054166666666664;601.3;37.0;100.0;71.20833333333333;1709.0;INMET_SE_SP_A701_SAO PAULO - MIRANTE_01-01-2025_A_30-09-2025.CSV;2025;1;25;Verao
2025-01-26;0.0;18.4;1.7083333333333333;41.0;19.8;29.3;23.3875;561.3;50.0;100.0;77.08333333333333;1850.0;INMET_SE_SP_A701_SAO PAULO - MIRANTE_01-01-2025_A_30-09-2025.CSV;2025;1;26;Verao
2025-01-27;0.0;8.2;0.5333333333333333;12.8;20.5;25.9;22.2125;533.1;61.0;96.0;81.04166666666667;1945.0;INMET_SE_SP_A701_SAO PAULO - MIRANTE_01-01-2025_A_30-09-2025.CSV;2025;1;27;Verao
2025-01-28;0.0;5.2;0.5;12.0;19.6;27.3;22.35833333333333;536.6;58.0;91.0;81.54166666666667;1957.0;INMET_SE_SP_A701_SAO PAULO - MIRANTE_01-01-2025_A_30-09-2025.CSV;2025;1;28;Verao
2025-01-29;0.0;9.2;1.0;24.0;20.3;25.6;21.84583333333333;524.3;69.0;99.0;91.70833333333331;2201.0;INMET_SE_SP_A701_SAO PAULO - MIRANTE_01-01-2025_A_30-09-2025.CSV;2025;1;29;Verao
2025-01-30;0.0;1.4;0.3083333333333333;7.399999999999999;20.8;25.6;21.883333333333336;525.2;68.0;92.0;86.5;2076.0;INMET_SE_SP_A701_SAO PAULO - MIRANTE_01-01-2025_A_30-09-2025.CSV;2025;1;30;Verao
2025-01-31;0.0;3.6;0.175;4.2;20.6;26.7;22.9;549.6;57.0;96.0;79.83333333333333;1916.0;INMET_SE_SP_A701_SAO PAULO - MIRANTE_01-01-2025_A_30-09-2025.CSV;2025;1;31;Verao
2025-02-01;0.0;19.6;3.4166666666666665;82.0;19.0;26.2;21.891666666666666;525.4;61.0;100.0;84.95833333333333;2039.0;INMET_SE_SP_A701_SAO PAULO - MIRANTE_01-01-2025_A_30-09-2025.CSV;2025;2;1;Verao
2025-02-02;0.0;5.4;0.35;8.4;21.1;27.5;22.85833333333333;548.6;58.0;92.0;81.29166666666667;1951.0;INMET_SE_SP_A701_SAO PAULO - MIRANTE_01-01-2025_A_30-09-2025.CSV;2025;2;2;Verao
2025-02-03;0.0;11.8;1.6083333333333334;38.6;20.3;27.1;22.291666666666668;535.0;55.0;97.0;81.375;1953.0;INMET_SE_SP_A701_SAO PAULO - MIRANTE_01-01-2025_A_30-09-2025.CSV;2025;2;3;Verao
2025-02-04;0.0;7.2;0.5416666666666666;13.0;20.4;27.8;23.120833333333334;554.9;55.0;90.0;73.91666666666667;1774.0;INMET_SE_SP_A701_SAO PAULO - MIRANTE_01-01-2025_A_30-09-2025.CSV;2025;2;4;Verao
2025-02-05;0.0;0.0;0.0;0.0;20.0;30.1;23.933333333333334;574.4;47.0;91.0;73.33333333333333;1760.0;INMET_SE_SP_A701_SAO PAULO - MIRANTE_01-01-2025_A_30-09-2025.CSV;2025;2;5;Verao
2025-02-06;0.0;15.8;0.775;18.6;20.6;32.4;25.725;617.4;32.0;91.0;59.5;1428.0;INMET_SE_SP_A701_SAO PAULO - MIRANTE_01-01-2025_A_30-09-2025.CSV;2025;2;6;Verao
2025-02-07;0.0;0.0;0.0;0.0;21.0;31.0;25.1375;603.3;42.0;84.0;66.875;1605.0;INMET_SE_SP_A701_SAO PAULO - MIRANTE_01-01-2025_A_30-09-2025.CSV;2025;2;7;Verao
2025-02-08;0.0;0.0;0.0;0.0;22.0;31.2;25.20833333333333;605.0;43.0;82.0;65.66666666666667;1576.0;INMET_SE_SP_A701_SAO PAULO - MIRANTE_01-01-2025_A_30-09-2025.CSV;2025;2;8;Verao
2025-02-09;0.0;0.0;0.0;0.0;20.5;32.6;25.179166666666664;604.3;26.0;82.0;60.5;1452.0;INMET_SE_SP_A701_SAO PAULO - MIRANTE_01-01-2025_A_30-09-2025.CSV;2025;2;9;Verao
2025-02-10;0.0;35.6;1.5416666666666667;37.0;18.7;31.0;23.641666666666666;567.4;36.0;97.0;70.29166666666667;1687.0;INMET_SE_SP_A701_SAO PAULO - MIRANTE_01-01-2025_A_30-09-2025.CSV;2025;2;10;Verao
2025-02-11;0.0;0.0;0.0;0.0;20.5;31.4;25.33478260869565;582.7;29.0;90.0;64.47826086956522;1483.0;INMET_SE_SP_A701_SAO PAULO - MIRANTE_01-01-2025_A_30-09-2025.CSV;2025;2;11;Verao
2025-02-12;0.0;0.0;0.0;0.0;22.4;31.8;26.9625;647.1;34.0;72.0;52.5;1260.0;INMET_SE_SP_A701_SAO PAULO - MIRANTE_01-01-2025_A_30-09-2025.CSV;2025;2;12;Verao
2025-02-13;0.0;12.6;0.7043478260869565;16.2;20.4;30.3;25.104347826086958;577.4;36.0;89.0;63.95652173913044;1471.0;INMET_SE_SP_A701_SAO PAULO - MIRANTE_01-01-2025_A_30-09-2025.CSV;2025;2;13;Verao
2025-02-14;0.0;34.4;1.4916666666666665;35.8;20.2;28.3;23.0;552.0;53.0;98.0;80.16666666666667;1924.0;INMET_SE_SP_A701_SAO PAULO - MIRANTE_01-01-2025_A_30-09-2025.CSV;2025;2;14;Verao
2025-02-15;0.0;2.8;0.125;3.0;19.5;32.3;24.09166666666667;578.2;36.0;90.0;74.25;1782.0;INMET_SE_SP_A701_SAO PAULO - MIRANTE_01-01-2025_A_30-09-2025.CSV;2025;2;15;Verao
2025-02-16;0.0;0.0;0.0;0.0;21.5;32.3;27.004166666666663;648.1;35.0;85.0;61.25;1470.0;INMET_SE_SP_A701_SAO PAULO - MIRANTE_01-01-2025_A_30-09-2025.CSV;2025;2;16;Verao
2025-02-17;0.0;0.0;0.0;0.0;23.2;32.8;28.6;686.4;26.0;65.0;43.41666666666666;1042.0;INMET_SE_SP_A701_SAO PAULO - MIRANTE_01-01-2025_A_30-09-2025.CSV;2025;2;17;Verao
2025-02-18;0.0;14.4;0.6166666666666666;14.8;22.1;32.4;26.620833333333334;638.9;33.0;84.0;58.458333333333336;1403.0;INMET_SE_SP_A701_SAO PAULO - MIRANTE_01-01-2025_A_30-09-2025.CSV;2025;2;18;Verao
2025-02-19;0.0;14.0;0.625;15.0;18.7;32.2;24.3375;584.1;39.0;87.0;67.375;1617.0;INMET_SE_SP_A701_SAO PAULO - MIRANTE_01-01-2025_A_30-09-2025.CSV;2025;2;19;Verao
2025-02-20;0.0;0.0;0.0;0.0;22.9;32.6;25.925;622.2;40.0;81.0;64.75;1554.0;INMET_SE_SP_A701_SAO PAULO - MIRANTE_01-01-2025_A_30-09-2025.CSV;2025;2;20;Verao
2025-02-21;0.0;0.0;0.0;0.0;22.9;30.9;25.5875;614.1;49.0;80.0;68.95833333333333;1655.0;INMET_SE_SP_A701_SAO PAULO - MIRANTE_01-01-2025_A_30-09-2025.CSV;2025;2;21;Verao
2025-02-22;0.0;0.0;0.0;0.0;22.2;30.7;25.1;602.4;47.0;81.0;67.375;1617.0;INMET_SE_SP_A701_SAO PAULO - MIRANTE_01-01-2025_A_30-09-2025.CSV;2025;2;22;Verao
2025-02-23;0.0;0.2;0.0083333333333333;0.2;21.3;31.3;24.854166666666668;596.5;34.0;80.0;64.66666666666667;1552.0;INMET_SE_SP_A701_SAO PAULO - MIRANTE_01-01-2025_A_30-09-2025.CSV;2025;2;23;Verao
2025-02-24;0.0;0.0;0.0;0.0;21.5;31.2;25.65833333333333;615.8;31.0;82.0;62.41666666666666;1498.0;INMET_SE_SP_A701_SAO PAULO - MIRANTE_01-01-2025_A_30-09-2025.CSV;2025;2;24;Verao
2025-02-25;0.0;0.0;0.0;0.0;21.6;32.3;25.891666666666666;621.4;26.0;82.0;59.958333333333336;1439.0;INMET_SE_SP_A701_SAO PAULO - MIRANTE_01-01-2025_A_30-09-2025.CSV;2025;2;25;Verao
2025-02-26;0.0;1.6;0.0666666666666666;1.6;21.7;32.5;26.079166666666666;625.9;31.0;83.0;61.208333333333336;1469.0;INMET_SE_SP_A701_SAO PAULO - MIRANTE_01-01-2025_A_30-09-2025.CSV;2025;2;26;Verao
2025-02-27;0.0;3.4;0.15;3.6;20.8;32.6;25.191666666666663;604.6;27.0;79.0;62.25;1494.0;INMET_SE_SP_A701_SAO PAULO - MIRANTE_01-01-2025_A_30-09-2025.CSV;2025;2;27;Verao
2025-02-28;0.0;0.0;0.0;0.0;20.3;32.0;25.20833333333333;605.0;28.0;86.0;66.54166666666667;1597.0;INMET_SE_SP_A701_SAO PAULO - MIRANTE_01-01-2025_A_30-09-2025.CSV;2025;2;28;Verao
2025-03-01;0.0;0.0;0.0;0.0;21.2;33.2;25.97083333333333;623.3;26.0;82.0;60.29166666666666;1447.0;INMET_SE_SP_A701_SAO PAULO - MIRANTE_01-01-2025_A_30-09-2025.CSV;2025;3;1;Verao
2025-03-02;0.0;0.0;0.0;0.0;21.9;33.6;26.47083333333333;635.3;25.0;76.0;57.625;1383.0;INMET_SE_SP_A701_SAO PAULO - MIRANTE_01-01-2025_A_30-09-2025.CSV;2025;3;2;Verao
2025-03-03;0.0;0.0;0.0;0.0;21.1;32.8;25.554166666666664;613.3;26.0;75.0;59.375;1425.0;INMET_SE_SP_A701_SAO PAULO - MIRANTE_01-01-2025_A_30-09-2025.CSV;2025;3;3;Verao
2025-03-04;0.0;0.0;0.0;0.0;20.8;31.1;24.929166666666664;598.3;27.0;78.0;60.54166666666666;1453.0;INMET_SE_SP_A701_SAO PAULO - MIRANTE_01-01-2025_A_30-09-2025.CSV;2025;3;4;Verao
2025-03-05;0.0;0.0;0.0;0.0;21.1;31.7;24.8;595.2;32.0;77.0;62.708333333333336;1505.0;INMET_SE_SP_A701_SAO PAULO - MIRANTE_01-01-2025_A_30-09-2025.CSV;2025;3;5;Verao
2025-03-06;0.0;0.0;0.0;0.0;19.9;30.6;24.183333333333334;580.4;33.0;80.0;63.41666666666666;1522.0;INMET_SE_SP_A701_SAO PAULO - MIRANTE_01-01-2025_A_30-09-2025.CSV;2025;3;6;Verao
2025-03-07;0.0;0.0;0.0;0.0;19.8;31.2;24.2;580.8;32.0;79.0;61.0;1464.0;INMET_SE_SP_A701_SAO PAULO - MIRANTE_01-01-2025_A_30-09-2025.CSV;2025;3;7;Verao
2025-03-08;0.0;0.0;0.0;0.0;20.0;31.5;24.1875;580.5;33.0;81.0;64.58333333333333;1550.0;INMET_SE_SP_A701_SAO PAULO - MIRANTE_01-01-2025_A_30-09-2025.CSV;2025;3;8;Verao
2025-03-09;0.0;0.0;0.0;0.0;20.0;32.9;25.445833333333336;610.7;25.0;85.0;59.91666666666666;1438.0;INMET_SE_SP_A701_SAO PAULO - MIRANTE_01-01-2025_A_30-09-2025.CSV;2025;3;9;Verao
2025-03-10;0.0;0.4;0.0166666666666666;0.4;20.8;29.5;24.28333333333333;582.8;43.0;88.0;62.66666666666666;1504.0;INMET_SE_SP_A701_SAO PAULO - MIRANTE_01-01-2025_A_30-09-2025.CSV;2025;3;10;Verao
2025-03-11;0.0;3.0;0.3739130434782609;8.6;20.2;30.4;23.58695652173913;542.5;35.0;86.0;70.17391304347827;1614.0;INMET_SE_SP_A701_SAO PAULO - MIRANTE_01-01-2025_A_30-09-2025.CSV;2025;3;11;Verao
2025-03-12;0.0;3.8;0.3416666666666666;8.2;19.7;30.8;23.291666666666668;559.0;37.0;91.0;75.45833333333333;1811.0;INMET_SE_SP_A701_SAO PAULO - MIRANTE_01-01-2025_A_30-09-2025.CSV;2025;3;12;Verao
2025-03-13;0.0;14.0;0.6;14.4;20.5;29.0;23.883333333333336;573.2;41.0;92.0;73.375;1761.0;INMET_SE_SP_A701_SAO PAULO - MIRANTE_01-01-2025_A_30-09-2025.CSV;2025;3;13;Verao
2025-03-14;0.0;0.0;0.0;0.0;21.6;28.2;23.766666666666666;570.4;52.0;85.0;72.20833333333333;1733.0;INMET_SE_SP_A701_SAO PAULO - MIRANTE_01-01-2025_A_30-09-2025.CSV;2025;3;14;Verao
2025-03-15;0.0;0.0;0.0;0.0;20.8;28.8;23.317391304347822;536.3;50.0;80.0;69.91304347826087;1608.0;INMET_SE_SP_A701_SAO PAULO - MIRANTE_01-01-2025_A_30-09-2025.CSV;2025;3;15;Verao
2025-03-16;0.0;0.0;0.0;0.0;19.7;23.1;21.279166666666665;510.7;74.0;86.0;78.375;1881.0;INMET_SE_SP_A701_SAO PAULO - MIRANTE_01-01-2025_A_30-09-2025.CSV;2025;3;16;Verao
2025-03-17;0.0;0.0;0.0;0.0;19.5;27.4;22.191666666666663;532.6;56.0;85.0;73.875;1773.0;INMET_SE_SP_A701_SAO PAULO - MIRANTE_01-01-2025_A_30-09-2025.CSV;2025;3;17;Verao
2025-03-18;0.0;11.6;0.8782608695652173;20.2;19.0;30.2;22.778260869565216;523.9;43.0;92.0;74.30434782608695;1709.0;INMET_SE_SP_A701_SAO PAULO - MIRANTE_01-01-2025_A_30-09-2025.CSV;2025;3;18;Verao
2025-03-19;0.0;19.4;1.05;25.2;18.4;25.0;20.941666666666663;502.6;60.0;97.0;80.70833333333333;1937.0;INMET_SE_SP_A701_SAO PAULO - MIRANTE_01-01-2025_A_30-09-2025.CSV;2025;3;19;Verao
2025-03-20;0.0;0.2;0.017391304347826;0.4;17.2;25.9;20.39565217391305;469.1;47.0;90.0;73.04347826086956;1680.0;INMET_SE_SP_A701_SAO PAULO - MIRANTE_01-01-2025_A_30-09-2025.CSV;2025;3;20;Verao
2025-03-21;0.0;0.0;0.0;0.0;17.6;26.7;20.870833333333334;500.9;48.0;84.0;70.33333333333333;1688.0;INMET_SE_SP_A701_SAO PAULO - MIRANTE_01-01-2025_A_30-09-2025.CSV;2025;3;21;Outono
2025-03-22;0.0;0.0;0.0;0.0;18.7;30.6;23.1;531.3;28.0;85.0;67.56521739130434;1554.0;INMET_SE_SP_A701_SAO PAULO - MIRANTE_01-01-2025_A_30-09-2025.CSV;2025;3;22;Outono
2025-03-23;0.0;6.4;0.625;15.0;19.0;27.9;21.97083333333333;527.3;52.0;92.0;78.08333333333333;1874.0;INMET_SE_SP_A701_SAO PAULO - MIRANTE_01-01-2025_A_30-09-2025.CSV;2025;3;23;Outono
2025-03-24;0.0;0.2;0.008695652173913;0.2;18.5;29.8;22.213043478260868;510.9;44.0;91.0;75.43478260869566;1735.0;INMET_SE_SP_A701_SAO PAULO - MIRANTE_01-01-2025_A_30-09-2025.CSV;2025;3;24;Outono
2025-03-25;0.0;0.2;0.0083333333333333;0.2;19.8;29.6;23.745833333333334;569.9;46.0;90.0;71.45833333333333;1715.0;INMET_SE_SP_A701_SAO PAULO - MIRANTE_01-01-2025_A_30-09-2025.CSV;2025;3;25;Outono
2025-03-26;0.0;0.0;0.0;0.0;19.9;25.8;22.45833333333333;539.0;58.0;86.0;72.20833333333333;1733.0;INMET_SE_SP_A701_SAO PAULO - MIRANTE_01-01-2025_A_30-09-2025.CSV;2025;3;26;Outono
2025-03-27;0.0;0.0;0.0;0.0;18.6;28.7;22.825;547.8;41.0;84.0;68.375;1641.0;INMET_SE_SP_A701_SAO PAULO - MIRANTE_01-01-2025_A_30-09-2025.CSV;2025;3;27;Outono
2025-03-28;0.0;1.0;0.0499999999999999;1.2;19.8;30.8;23.1375;555.3;40.0;84.0;69.375;1665.0;INMET_SE_SP_A701_SAO PAULO - MIRANTE_01-01-2025_A_30-09-2025.CSV;2025;3;28;Outono
2025-03-29;0.0;0.0;0.0;0.0;18.8;29.8;22.73333333333333;545.6;44.0;91.0;74.08333333333333;1778.0;INMET_SE_SP_A701_SAO PAULO - MIRANTE_01-01-2025_A_30-09-2025.CSV;2025;3;29;Outono
2025-03-30;0.0;0.0;0.0;0.0;20.1;28.9;23.65;567.6;39.0;84.0;67.91666666666667;1630.0;INMET_SE_SP_A701_SAO PAULO - MIRANTE_01-01-2025_A_30-09-2025.CSV;2025;3;30;Outono
2025-03-31;0.0;7.6;0.7166666666666667;17.2;19.9;27.7;22.454166666666666;538.9;57.0;90.0;75.08333333333333;1802.0;INMET_SE_SP_A701_SAO PAULO - MIRANTE_01-01-2025_A_30-09-2025.CSV;2025;3;31;Outono
2025-04-01;0.0;0.0;0.0;0.0;19.4;29.9;23.20833333333333;557.0;44.0;91.0;73.83333333333333;1772.0;INMET_SE_SP_A701_SAO PAULO - MIRANTE_01-01-2025_A_30-09-2025.CSV;2025;4;1;Outono
2025-04-02;0.0;0.0;0.0;0.0;20.8;31.0;25.22083333333333;605.3;40.0;85.0;66.20833333333333;1589.0;INMET_SE_SP_A701_SAO PAULO - MIRANTE_01-01-2025_A_30-09-2025.CSV;2025;4;2;Outono
2025-04-03;0.0;3.6;0.4583333333333333;11.0;21.4;28.1;23.2375;557.7;57.0;89.0;76.45833333333333;1835.0;INMET_SE_SP_A701_SAO PAULO - MIRANTE_01-01-2025_A_30-09-2025.CSV;2025;4;3;Outono
2025-04-04;0.0;14.8;1.1083333333333334;26.6;20.0;26.9;22.34583333333333;536.3;60.0;93.0;82.83333333333333;1988.0;INMET_SE_SP_A701_SAO PAULO - MIRANTE_01-01-2025_A_30-09-2025.CSV;2025;4;4;Outono
2025-04-05;0.0;0.4;0.0416666666666666;1.0;16.0;19.9;17.75;426.0;67.0;88.0;80.20833333333333;1925.0;INMET_SE_SP_A701_SAO PAULO - MIRANTE_01-01-2025_A_30-09-2025.CSV;2025;4;5;Outono
2025-04-06;0.0;0.2;0.0083333333333333;0.2;15.7;21.1;17.775000000000002;426.6;56.0;86.0;72.5;1740.0;INMET_SE_SP_A701_SAO PAULO - MIRANTE_01-01-2025_A_30-09-2025.CSV;2025;4;6;Outono
2025-04-07;0.0;0.2;0.0166666666666666;0.4;15.7;22.3;18.70833333333333;449.0;52.0;91.0;70.83333333333333;1700.0;INMET_SE_SP_A701_SAO PAULO - MIRANTE_01-01-2025_A_30-09-2025.CSV;2025;4;7;Outono
2025-04-08;0.0;0.0;0.0;0.0;14.8;27.6;19.8125;475.5;44.0;87.0;70.29166666666667;1687.0;INMET_SE_SP_A701_SAO PAULO - MIRANTE_01-01-2025_A_30-09-2025.CSV;2025;4;8;Outono
2025-04-09;0.0;7.6;0.3391304347826087;7.8;19.2;28.4;22.83478260869565;525.2;42.0;90.0;68.34782608695652;1572.0;INMET_SE_SP_A701_SAO PAULO - MIRANTE_01-01-2025_A_30-09-2025.CSV;2025;4;9;Outono
2025-04-10;0.0;18.4;1.025;24.6;17.4;25.6;20.779166666666665;498.7;57.0;93.0;83.375;2001.0;INMET_SE_SP_A701_SAO PAULO - MIRANTE_01-01-2025_A_30-09-2025.CSV;2025;4;10;Outono
2025-04-11;0.0;0.2;0.0083333333333333;0.2;17.1;26.5;20.5375;492.9;48.0;92.0;75.625;1815.0;INMET_SE_SP_A701_SAO PAULO - MIRANTE_01-01-2025_A_30-09-2025.CSV;2025;4;11;Outono
2025-04-12;0.0;0.0;0.0;0.0;17.3;27.1;20.68695652173913;475.8;41.0;90.0;73.43478260869566;1689.0;INMET_SE_SP_A701_SAO PAULO - MIRANTE_01-01-2025_A_30-09-2025.CSV;2025;4;12;Outono
2025-04-13;0.0;2.0;0.0833333333333333;2.0;18.6;27.8;21.933333333333334;526.4;41.0;86.0;69.95833333333333;1679.0;INMET_SE_SP_A701_SAO PAULO - MIRANTE_01-01-2025_A_30-09-2025.CSV;2025;4;13;Outono
2025-04-14;0.0;32.0;2.441666666666667;58.6;18.6;23.1;20.2125;485.1;64.0;98.0;81.0;1944.0;INMET_SE_SP_A701_SAO PAULO - MIRANTE_01-01-2025_A_30-09-2025.CSV;2025;4;14;Outono
2025-04-15;0.0;0.0;0.0;0.0;16.3;26.6;20.004166666666663;480.1;46.0;89.0;73.375;1761.0;INMET_SE_SP_A701_SAO PAULO - MIRANTE_01-01-2025_A_30-09-2025.CSV;2025;4;15;Outono
2025-04-16;0.0;0.4;0.0333333333333333;0.8;18.7;25.9;21.120833333333334;506.9;53.0;87.0;73.83333333333333;1772.0;INMET_SE_SP_A701_SAO PAULO - MIRANTE_01-01-2025_A_30-09-2025.CSV;2025;4;16;Outono
2025-04-17;0.0;0.0;0.0;0.0;18.7;26.8;21.941666666666663;526.6;43.0;88.0;72.5;1740.0;INMET_SE_SP_A701_SAO PAULO - MIRANTE_01-01-2025_A_30-09-2025.CSV;2025;4;17;Outono
2025-04-18;0.0;5.8;0.4869565217391304;11.2;18.6;26.6;21.50434782608696;494.6;54.0;91.0;75.1304347826087;1728.0;INMET_SE_SP_A701_SAO PAULO - MIRANTE_01-01-2025_A_30-09-2025.CSV;2025;4;18;Outono
2025-04-19;0.0;0.8;0.075;1.8;18.6;27.3;21.766666666666666;522.4;55.0;93.0;78.66666666666667;1888.0;INMET_SE_SP_A701_SAO PAULO - MIRANTE_01-01-2025_A_30-09-2025.CSV;2025;4;19;Outono
2025-04-20;0.0;3.2;0.2333333333333333;5.6000000000000005;18.9;23.3;20.05;481.2;67.0;91.0;81.33333333333333;1952.0;INMET_SE_SP_A701_SAO PAULO - MIRANTE_01-01-2025_A_30-09-2025.CSV;2025;4;20;Outono
2025-04-21;0.0;0.0;0.0;0.0;17.2;23.3;19.0125;456.3;60.0;87.0;77.5;1860.0;INMET_SE_SP_A701_SAO PAULO - MIRANTE_01-01-2025_A_30-09-2025.CSV;2025;4;21;Outono
2025-04-22;0.0;0.0;0.0;0.0;15.6;21.4;18.104166666666668;434.5;59.0;79.0;71.95833333333333;1727.0;INMET_SE_SP_A701_SAO PAULO - MIRANTE_01-01-2025_A_30-09-2025.CSV;2025;4;22;Outono
