id_registro_atendimento,fk_beneficiario,data_hora,tipo_nome,tipo_descricao
4417,27,"2025-05-03 09:24:42",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4535,310,"2025-05-03 10:12:03",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4403,23,"2025-05-03 10:21:11",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4702,10,"2025-05-03 10:38:10",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4690,273,"2025-05-03 10:47:42",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4304,25,"2025-05-03 13:45:53",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4175,299,"2025-05-03 14:07:28",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4790,181,"2025-05-03 14:52:43",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4984,12,"2025-05-03 15:28:54",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4017,158,"2025-05-03 16:07:53",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4676,185,"2025-05-03 17:56:31",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4456,295,"2025-05-03 18:47:20",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4478,94,"2025-05-03 20:10:24",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4784,146,"2025-05-04 06:05:58",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4626,243,"2025-05-04 06:30:36",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4974,285,"2025-05-04 07:10:23",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4142,4,"2025-05-04 08:13:29",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4193,100,"2025-05-04 12:14:51",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4187,312,"2025-05-04 12:38:19",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4180,143,"2025-05-04 13:07:07",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4826,330,"2025-05-04 13:36:36",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4604,42,"2025-05-04 13:59:31",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4556,273,"2025-05-04 14:06:51",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4518,164,"2025-05-04 14:22:45",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4070,187,"2025-05-04 17:03:33",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4252,224,"2025-05-04 17:33:24",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4619,278,"2025-05-04 18:00:19",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4611,207,"2025-05-04 18:35:29",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4760,46,"2025-05-04 19:01:31",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4209,285,"2025-05-04 19:13:46",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4413,322,"2025-05-04 20:24:21",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4027,97,"2025-05-05 08:10:14",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4763,346,"2025-05-05 08:57:41",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4696,77,"2025-05-05 09:14:45",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4941,60,"2025-05-05 09:26:16",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4832,20,"2025-05-05 09:57:18",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4830,168,"2025-05-05 11:09:28",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4766,19,"2025-05-05 11:14:32",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4973,238,"2025-05-05 11:25:41",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4059,57,"2025-05-05 11:35:22",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4385,307,"2025-05-05 12:39:54",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4146,174,"2025-05-05 15:25:22",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4113,232,"2025-05-05 15:32:43",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4392,256,"2025-05-05 16:05:40",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4108,28,"2025-05-05 16:39:05",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4867,168,"2025-05-05 18:09:29",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4296,251,"2025-05-05 20:55:57",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4963,204,"2025-05-06 07:26:11",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4591,13,"2025-05-06 07:27:36",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4573,22,"2025-05-06 07:31:09",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4643,17,"2025-05-06 08:42:50",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4513,336,"2025-05-06 09:13:47",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4875,231,"2025-05-06 12:48:51",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4712,186,"2025-05-06 15:55:24",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4390,64,"2025-05-06 16:16:08",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4307,70,"2025-05-06 16:26:56",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4225,161,"2025-05-06 17:15:27",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4407,94,"2025-05-06 18:59:53",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4952,132,"2025-05-06 20:39:26",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4376,329,"2025-05-07 09:05:21",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4303,348,"2025-05-07 09:23:28",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4610,287,"2025-05-07 09:28:24",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4277,189,"2025-05-07 10:44:13",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4586,297,"2025-05-07 12:34:09",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4635,210,"2025-05-07 14:08:59",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4154,269,"2025-05-07 14:54:54",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4360,276,"2025-05-07 15:59:33",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4429,289,"2025-05-07 16:03:52",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4156,148,"2025-05-07 16:41:59",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4107,58,"2025-05-07 19:10:32",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4378,158,"2025-05-08 06:12:03",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4086,121,"2025-05-08 06:50:54",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
5000,219,"2025-05-08 07:27:53",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4903,291,"2025-05-08 07:29:13",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4046,340,"2025-05-08 08:01:55",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4048,334,"2025-05-08 08:49:56",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4616,298,"2025-05-08 09:11:16",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4895,266,"2025-05-08 09:42:42",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4096,186,"2025-05-08 10:08:30",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4758,38,"2025-05-08 11:02:20",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4437,224,"2025-05-08 11:13:02",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4443,42,"2025-05-08 11:40:12",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4033,326,"2025-05-08 13:50:47",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4071,347,"2025-05-08 14:12:35",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4820,70,"2025-05-08 14:32:30",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4130,87,"2025-05-08 14:42:35",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4058,33,"2025-05-08 14:59:01",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4259,310,"2025-05-08 15:27:51",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4208,184,"2025-05-08 15:38:16",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4493,242,"2025-05-08 18:27:34",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4507,188,"2025-05-08 19:09:34",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4037,278,"2025-05-09 06:46:24",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4462,101,"2025-05-09 06:50:13",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4504,139,"2025-05-09 07:14:21",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4479,204,"2025-05-09 09:38:23",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4893,183,"2025-05-09 10:18:05",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4466,9,"2025-05-09 10:26:56",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4040,282,"2025-05-09 12:41:27",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4489,180,"2025-05-09 13:28:27",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4349,257,"2025-05-09 13:46:47",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4409,311,"2025-05-09 13:51:25",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4910,64,"2025-05-09 15:12:50",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4870,315,"2025-05-09 15:40:37",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4816,192,"2025-05-09 16:03:08",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4920,51,"2025-05-09 16:08:30",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4516,303,"2025-05-09 17:31:42",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4032,232,"2025-05-09 17:51:36",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4533,119,"2025-05-09 18:05:13",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4306,237,"2025-05-09 19:22:29",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4344,124,"2025-05-09 19:30:43",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4145,311,"2025-05-09 20:23:26",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4356,105,"2025-05-10 07:13:05",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4505,169,"2025-05-10 07:25:34",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4425,63,"2025-05-10 07:37:45",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4824,315,"2025-05-10 09:20:10",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4710,102,"2025-05-10 09:40:19",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4050,221,"2025-05-10 09:55:46",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4861,258,"2025-05-10 10:28:02",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4917,304,"2025-05-10 12:13:52",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4092,47,"2025-05-10 14:22:54",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4159,235,"2025-05-10 16:07:04",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4300,322,"2025-05-10 16:18:13",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4953,128,"2025-05-10 16:33:17",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4334,230,"2025-05-10 17:19:30",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4459,86,"2025-05-10 18:42:38",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4740,35,"2025-05-10 19:29:26",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4452,207,"2025-05-10 20:07:39",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4371,312,"2025-05-10 20:10:06",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4627,149,"2025-05-10 20:28:23",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4923,89,"2025-05-11 06:39:59",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4450,209,"2025-05-11 09:17:39",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4880,199,"2025-05-11 09:25:02",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4486,220,"2025-05-11 09:43:06",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4817,30,"2025-05-11 11:01:42",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4233,314,"2025-05-11 12:17:00",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4538,291,"2025-05-11 13:45:49",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4957,44,"2025-05-11 14:31:30",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4204,35,"2025-05-11 14:56:56",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4731,140,"2025-05-11 15:33:47",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4009,195,"2025-05-11 15:53:31",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4024,330,"2025-05-11 16:00:04",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4217,48,"2025-05-11 16:48:59",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4771,161,"2025-05-11 17:31:54",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4642,306,"2025-05-12 07:08:35",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4484,347,"2025-05-12 07:09:36",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4346,46,"2025-05-12 07:13:56",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4681,349,"2025-05-12 08:25:43",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4377,33,"2025-05-12 09:54:03",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4899,29,"2025-05-12 09:58:00",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4677,142,"2025-05-12 10:04:25",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4072,133,"2025-05-12 10:21:05",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4508,346,"2025-05-12 14:01:53",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4358,137,"2025-05-12 14:23:12",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4806,188,"2025-05-12 16:38:50",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4323,124,"2025-05-12 17:32:09",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4016,273,"2025-05-12 18:05:34",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4982,279,"2025-05-12 18:58:18",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4115,131,"2025-05-12 19:12:03",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4214,276,"2025-05-12 20:50:37",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4041,102,"2025-05-12 20:55:32",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4347,158,"2025-05-13 06:19:31",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4151,206,"2025-05-13 07:08:47",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4029,7,"2025-05-13 08:56:02",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4613,167,"2025-05-13 10:14:19",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4460,291,"2025-05-13 12:35:03",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4273,215,"2025-05-13 13:53:22",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4255,169,"2025-05-13 15:08:35",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4901,110,"2025-05-13 16:25:22",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4168,41,"2025-05-13 17:14:44",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4497,58,"2025-05-13 17:15:19",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4465,178,"2025-05-13 17:31:06",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4921,186,"2025-05-13 17:37:09",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4577,169,"2025-05-13 19:19:41",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4527,57,"2025-05-13 20:45:09",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4106,33,"2025-05-13 20:50:21",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4926,300,"2025-05-14 07:26:04",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4183,324,"2025-05-14 07:31:13",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4388,196,"2025-05-14 07:58:44",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4355,255,"2025-05-14 10:59:55",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4628,263,"2025-05-14 11:29:09",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4045,266,"2025-05-14 12:53:19",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4801,134,"2025-05-14 13:57:05",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4789,275,"2025-05-14 14:30:45",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4438,349,"2025-05-14 14:46:19",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4085,309,"2025-05-14 15:14:05",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4123,348,"2025-05-14 16:44:29",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4986,251,"2025-05-14 16:45:10",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4414,264,"2025-05-14 18:08:14",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4659,187,"2025-05-14 18:19:08",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4112,14,"2025-05-14 18:30:07",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4280,118,"2025-05-14 19:45:36",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4343,9,"2025-05-14 20:18:54",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4006,124,"2025-05-15 10:37:37",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4553,140,"2025-05-15 10:40:40",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4481,12,"2025-05-15 14:39:49",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4950,320,"2025-05-15 15:16:38",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4882,288,"2025-05-15 15:19:56",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4464,270,"2025-05-15 17:15:23",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4136,157,"2025-05-15 17:32:37",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4737,207,"2025-05-15 17:49:15",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4426,25,"2025-05-15 18:36:46",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4539,33,"2025-05-15 18:52:56",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4772,201,"2025-05-16 07:57:59",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4398,283,"2025-05-16 08:48:08",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4802,223,"2025-05-16 10:36:02",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4441,295,"2025-05-16 10:46:17",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4047,3,"2025-05-16 11:33:30",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4315,286,"2025-05-16 12:29:26",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4842,283,"2025-05-16 12:39:20",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4195,169,"2025-05-16 15:55:33",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4509,250,"2025-05-16 17:38:19",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4913,164,"2025-05-16 19:14:52",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4890,38,"2025-05-17 07:07:59",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4133,327,"2025-05-17 07:46:49",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4083,262,"2025-05-17 10:33:07",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4336,144,"2025-05-17 13:42:00",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4606,294,"2025-05-17 13:58:03",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4839,142,"2025-05-17 14:18:49",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4803,231,"2025-05-17 14:46:26",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4415,227,"2025-05-17 14:59:32",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4828,100,"2025-05-17 15:31:44",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4309,284,"2025-05-17 15:57:58",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4691,325,"2025-05-17 17:06:39",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4658,127,"2025-05-17 18:00:20",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4199,116,"2025-05-17 18:21:32",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4780,334,"2025-05-17 18:22:42",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4488,340,"2025-05-17 18:41:21",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4100,332,"2025-05-17 19:45:12",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4654,173,"2025-05-17 20:52:35",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4622,11,"2025-05-18 07:22:24",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4476,345,"2025-05-18 09:55:01",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4402,313,"2025-05-18 13:07:09",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4787,144,"2025-05-18 15:13:02",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4666,269,"2025-05-18 18:30:36",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4021,179,"2025-05-18 19:56:31",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4644,86,"2025-05-18 20:41:58",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4739,29,"2025-05-19 06:45:40",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4196,24,"2025-05-19 06:48:54",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4074,41,"2025-05-19 09:20:06",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4313,229,"2025-05-19 11:54:12",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4428,210,"2025-05-19 11:56:05",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4007,166,"2025-05-19 14:06:08",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
4278,143,"2025-05-19 14:20:01",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
