id_registro_atendimento,fk_beneficiario,data_hora,tipo_nome,tipo_descricao
1759,263,"2025-02-08 18:27:15",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1313,31,"2025-02-08 19:16:26",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1821,287,"2025-02-08 19:32:06",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1884,335,"2025-02-08 20:10:20",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1746,226,"2025-02-09 06:57:31",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1338,282,"2025-02-09 07:24:52",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1373,131,"2025-02-09 07:33:59",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1538,64,"2025-02-09 09:39:54",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1840,264,"2025-02-09 11:08:15",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1416,23,"2025-02-09 12:14:02",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1271,184,"2025-02-09 13:07:27",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1192,311,"2025-02-09 13:17:12",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1400,239,"2025-02-09 13:25:29",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1285,265,"2025-02-09 15:07:44",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1709,207,"2025-02-09 15:51:10",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1095,80,"2025-02-09 17:43:36",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1733,137,"2025-02-09 19:12:49",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1051,250,"2025-02-09 19:57:12",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1081,11,"2025-02-09 20:10:23",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1016,291,"2025-02-10 06:51:57",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1432,320,"2025-02-10 07:15:10",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1857,269,"2025-02-10 10:54:33",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1248,189,"2025-02-10 11:05:38",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1123,241,"2025-02-10 12:12:57",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1950,127,"2025-02-10 12:53:11",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1708,9,"2025-02-10 15:11:59",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1922,195,"2025-02-10 15:12:27",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1836,19,"2025-02-10 18:50:05",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1844,253,"2025-02-10 19:10:08",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1322,168,"2025-02-10 19:34:38",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1526,48,"2025-02-10 20:56:26",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1726,76,"2025-02-11 06:35:51",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1572,183,"2025-02-11 06:54:21",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1007,294,"2025-02-11 07:06:25",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1202,36,"2025-02-11 07:26:21",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1874,262,"2025-02-11 08:39:05",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1968,103,"2025-02-11 09:42:51",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1872,288,"2025-02-11 10:47:23",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1633,188,"2025-02-11 11:42:03",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1125,218,"2025-02-11 11:51:32",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1818,88,"2025-02-11 12:10:36",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1627,260,"2025-02-11 12:30:02",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1855,105,"2025-02-11 13:02:33",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1097,67,"2025-02-11 13:15:55",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1714,11,"2025-02-11 15:06:18",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1197,18,"2025-02-11 15:53:48",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1566,284,"2025-02-11 18:44:49",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1517,272,"2025-02-11 19:26:04",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1479,231,"2025-02-11 19:37:14",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1156,207,"2025-02-11 20:50:54",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1403,198,"2025-02-12 06:22:29",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1869,242,"2025-02-12 06:34:10",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1166,245,"2025-02-12 07:04:20",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1521,171,"2025-02-12 07:06:16",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1113,320,"2025-02-12 07:11:08",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1537,211,"2025-02-12 08:25:37",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1273,318,"2025-02-12 09:19:27",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1328,172,"2025-02-12 10:12:52",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1321,238,"2025-02-12 10:25:17",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1822,251,"2025-02-12 11:01:41",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1622,59,"2025-02-12 11:24:43",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1153,251,"2025-02-12 13:19:48",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1949,179,"2025-02-12 13:37:43",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1453,335,"2025-02-12 14:19:18",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1939,119,"2025-02-12 15:10:30",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1901,191,"2025-02-12 16:13:44",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1012,174,"2025-02-12 16:40:05",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1593,154,"2025-02-12 16:48:56",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1252,345,"2025-02-12 18:18:09",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1847,315,"2025-02-12 18:55:20",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1862,86,"2025-02-12 19:32:47",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1876,94,"2025-02-13 06:35:55",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1124,139,"2025-02-13 06:44:43",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1389,236,"2025-02-13 08:00:18",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1816,349,"2025-02-13 08:16:05",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1841,170,"2025-02-13 08:56:08",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1399,117,"2025-02-13 09:09:01",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1830,151,"2025-02-13 10:05:20",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1558,113,"2025-02-13 10:10:30",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1603,275,"2025-02-13 10:24:49",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1086,167,"2025-02-13 13:23:21",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1767,73,"2025-02-13 13:34:06",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1947,328,"2025-02-13 13:36:58",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1203,214,"2025-02-13 14:03:33",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1741,332,"2025-02-13 14:03:39",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1144,152,"2025-02-13 16:53:37",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1777,233,"2025-02-13 16:59:07",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1434,213,"2025-02-13 19:27:09",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1823,9,"2025-02-13 19:35:20",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1704,331,"2025-02-14 06:13:14",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1842,299,"2025-02-14 06:20:55",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1775,294,"2025-02-14 06:21:14",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1106,317,"2025-02-14 07:34:58",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1988,264,"2025-02-14 08:13:47",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1251,191,"2025-02-14 08:37:25",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1348,317,"2025-02-14 09:14:14",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1636,309,"2025-02-14 09:15:26",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1647,125,"2025-02-14 10:10:01",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1369,138,"2025-02-14 10:22:14",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1868,105,"2025-02-14 10:31:10",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1548,349,"2025-02-14 12:42:33",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1296,224,"2025-02-14 13:02:17",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1698,321,"2025-02-14 15:06:31",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1062,74,"2025-02-14 15:23:28",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1718,286,"2025-02-14 15:44:01",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1356,198,"2025-02-14 15:55:38",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1728,282,"2025-02-14 16:17:05",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1048,321,"2025-02-14 16:36:45",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1431,291,"2025-02-14 17:25:26",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1277,180,"2025-02-14 17:37:39",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1187,6,"2025-02-14 17:52:54",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1510,162,"2025-02-14 17:53:00",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1233,39,"2025-02-14 17:56:23",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1475,21,"2025-02-14 18:46:51",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1418,78,"2025-02-14 18:52:56",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1360,176,"2025-02-14 18:56:33",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1454,159,"2025-02-14 18:59:15",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1935,168,"2025-02-14 20:22:35",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1085,232,"2025-02-14 20:26:29",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1725,73,"2025-02-14 20:42:07",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1109,70,"2025-02-15 07:48:02",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1557,142,"2025-02-15 09:44:55",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1066,29,"2025-02-15 09:57:41",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1601,228,"2025-02-15 12:11:39",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1120,140,"2025-02-15 12:21:02",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1227,85,"2025-02-15 12:38:48",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1966,306,"2025-02-15 12:45:27",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1280,124,"2025-02-15 12:47:21",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1089,210,"2025-02-15 14:55:48",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1811,72,"2025-02-15 15:25:12",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1941,221,"2025-02-15 17:46:05",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1787,286,"2025-02-15 18:38:02",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1190,229,"2025-02-15 18:58:09",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1650,200,"2025-02-15 19:02:52",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1430,51,"2025-02-15 20:09:59",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1340,142,"2025-02-15 20:35:37",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1860,226,"2025-02-15 20:40:50",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1024,200,"2025-02-15 20:42:35",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1168,82,"2025-02-16 06:19:40",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1912,304,"2025-02-16 07:13:43",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1034,248,"2025-02-16 07:20:35",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1668,330,"2025-02-16 09:08:25",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1324,251,"2025-02-16 11:05:44",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1655,144,"2025-02-16 12:19:26",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1110,11,"2025-02-16 12:30:10",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1308,89,"2025-02-16 13:13:06",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1551,26,"2025-02-16 13:17:27",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1336,291,"2025-02-16 17:17:59",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1736,4,"2025-02-16 18:14:00",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1951,129,"2025-02-16 19:06:08",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1859,114,"2025-02-16 19:44:59",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1079,233,"2025-02-16 20:57:09",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1497,315,"2025-02-17 07:30:42",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1957,344,"2025-02-17 07:51:46",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1613,37,"2025-02-17 08:39:28",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1792,153,"2025-02-17 10:41:08",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1707,34,"2025-02-17 11:36:37",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
1845,343,"2025-02-17 11:47:57",Banho,"Oferecimento de banho e cuidados de higiene pessoal."
